analyst_id,Ticker,Quarter,Reported,Rank,EpsPoints,RevenuePoints,TotalPoints
Nobby,WDAY,Q3 2022,18-Nov-21,24 / 33,12,-8,4
Analyst_9037722,NVDA,Q3 2022,17-Nov-21,34 / 212,12,23,35
Analyst_9037722,CSCO,Q1 2022,17-Nov-21,55 / 65,-11,-4,-15
Analyst_1681857,BIDU,Q3 2021,17-Nov-21,21 / 48,22,-5,17
Analyst_1681857,WMT,Q3 2022,16-Nov-21,44 / 54,-4,7,3
Analyst_2816520,FICO,Q4 2021,10-Nov-21,12/16,7,-2,5
Analyst_2816520,DIS,Q4 2021,10-Nov-21,49 / 96,-3,-2,-5
Analyst_2816520,CCMP,Q4 2021,10-Nov-21,6/7,-4,-10,-14
Analyst_822652,ENV,Q3 2021,8-Nov-21,5/6,-5,-4,-9
In_Ernest,FIVN,Q3 2021,8-Nov-21,1/15,25,14,39
Analyst_1306551,TTD,Q3 2021,8-Nov-21,35 / 44,-23,18,-5
Analyst_1306551,BKI,Q3 2021,8-Nov-21,3/8,14,22,36
Analyst_2910435,DKNG,Q3 2021,5-Nov-21,29 / 41,-5,-3,-8
Analyst_2910435,ILMN,Q3 2021,4-Nov-21,9/13,-6,22,16
Analyst_2910435,MELI,Q3 2021,4-Nov-21,21 / 27,-4,-1,-5
Analyst_2910435,RGA,Q3 2021,4-Nov-21,3/3,10,-5,5
ValionCapital,FTNT,Q3 2021,4-Nov-21,1/28,25,17,42
ValionCapital,SQ,Q3 2021,4-Nov-21,32 / 91,-2,-2,-4
ValionCapital,MCHP,Q2 2022,4-Nov-21,13 / 14,-10,-5,-15
ValionCapital,SWKS,Q4 2021,4-Nov-21,35 / 39,-9,-8,-17
ValionCapital,MUR,Q3 2021,4-Nov-21,3/4,-9,15,6
ValionCapital,IDCC,Q3 2021,4-Nov-21,5/5,-5,-5,-10
ValionCapital,APD,Q4 2021,4-Nov-21,12/12,-25,-3,-28
ValionCapital,BDX,Q4 2021,4-Nov-21,5/7,8,11,19
ValionCapital,GOLD,Q3 2021,4-Nov-21,7/21,-1,-2,-3
ValionCapital,MET,Q3 2021,3-Nov-21,2/9,16,0,16
ValionCapital,CW,Q3 2021,3-Nov-21,5/6,12,-4,8
ValionCapital,QRVO,Q2 2022,3-Nov-21,6/18,16,-1,15
ValionCapital,HUBS,Q3 2021,3-Nov-21,7/19,16,13,29
ValionCapital,PXD,Q3 2021,3-Nov-21,10/12,19,-9,10
ValionCapital,QCOM,Q4 2021,3-Nov-21,56 / 64,-5,-7,-12
ValionCapital,QTWO,Q3 2021,3-Nov-21,3/7,-4,11,7
ValionCapital,ROKU,Q3 2021,3-Nov-21,12/1,18,-5,13
ValionCapital,ANSS,Q3 2021,3-Nov-21,6/6,-11,-10,-21
ValionCapital,CDAY,Q3 2021,3-Nov-21,4/6,-5,-7,-12
ValionCapital,AGIO,Q3 2021,3-Nov-21,11/11,-13,-5,-18
ValionCapital,HZNP,Q3 2021,3-Nov-21,1/3,22,14,36
ValionCapital,AKAM,Q3 2021,2-Nov-21,9/18,20,10,30
ValionCapital,PAYC,Q3 2021,2-Nov-21,8/13,-15,23,8
ValionCapital,AYX,Q3 2021,2-Nov-21,18 / 19,-12,-2,-14
ValionCapital,AMGN,Q3 2021,2-Nov-21,16 / 28,17,-8,9
ValionCapital,CPB,Q1 2022,8-Dec-21,11/11,-20,12,-8
ValionCapital,EZPW,Q4 2021,17-Nov-21,1/5,20,10,30
ValionCapital,KRUS,Q4 2021,11-Nov-21,6/9,16,-7,9
ValionCapital,SFL,Q3 2021,10-Nov-21,4/4,-25,-20,-45
ValionCapital,THS,Q3 2021,8-Nov-21,12/16,-25,17,-8
ValionCapital,GPRE,Q3 2021,4-Nov-21,6/6,-4,-4,-8
ValionCapital,TXN,Q3 2021,26-Oct-21,16 / 38,-1,-3,-4
ValionCapital,OTIS,Q3 2021,25-Oct-21,4/4,-14,-17,-31
ValionCapital,VMI,Q3 2021,20-Oct-21,4/5,-24,12,-12
ValionCapital,VZ,Q3 2021,20-Oct-21,27 / 27,-14,-3,-17
ValionCapital,PNC,Q3 2021,15-Oct-21,15 / 16,21,-25,-4
ValionCapital,SFL,Q2 2021,18-Aug-21,4/4,-24,-11,-35
ValionCapital,TXT,Q2 2021,29-Jul-21,4/4,-8,-10,-18
ValionCapital,OTIS,Q2 2021,26-Jul-21,8/8,-11,-9,-20
ValionCapital,VMI,Q2 2021,21-Jul-21,5/5,12,-5,7
ValionCapital,TXN,Q2 2021,21-Jul-21,40 / 41,-10,-21,-31
ValionCapital,VZ,Q2 2021,21-Jul-21,27 / 27,-24,-7,-31
ValionCapital,PNC,Q2 2021,14-Jul-21,17 / 17,16,-15,1
ValionCapital,TXT,Q1 2021,29-Apr-21,1/4,21,20,41
ValionCapital,TXN,Q1 2021,27-Apr-21,49 / 49,-25,-25,-50
ValionCapital,OTIS,Q1 2021,26-Apr-21,7/7,14,-6,8
ValionCapital,VMI,Q1 2021,21-Apr-21,4/4,14,-9,5
ValionCapital,PNC,Q1 2021,16-Apr-21,3/13,10,14,24
ValionCapital,VMI,Q4 2020,17-Feb-21,1/3,21,10,31
ValionCapital,TXT,Q4 2020,27-Jan-21,2/6,-6,17,11
ValionCapital,TXN,Q4 2020,26-Jan-21,51 / 52,-5,-5,-10
Analyst_4716043,PNC,Q4 2020,15-Jan-21,11/14,18,-11,7
Analyst_4716043,TXT,Q3 2020,29-Oct-20,6/6,11,-9,2
Analyst_4716043,VMI,Q3 2020,21-Oct-20,3/4,16,-5,11
Analyst_4716043,M,Q2 2020,2-Sep-20,39 / 44,-3,-25,-28
Analyst_4716043,ANF,Q2 2020,27-Aug-20,3/10,20,-13,7
Analyst_4716043,JWN,Q2 2020,25-Aug-20,13 / 13,-19,-10,-29
Analyst_4716043,BBWI,Q2 2020,19-Aug-20,5/12,20,-7,13
Analyst_4716043,KSS,Q2 2020,18-Aug-20,19 / 19,-10,-11,-21
Analyst_4716043,VZ,Q2 2020,24-Jul-20,38 / 40,-19,-13,-32
Analyst_4716043,M,Q1 2020,1-Jul-20,54 / 57,-12,-23,-35
Analyst_4716043,KR,Q1 2020,18-Jun-20,26 / 27,-2,-19,-21
Analyst_4716043,JWN,Q1 2020,28-May-20,15 / 18,-7,-15,-22
Analyst_4716043,ANF,Q1 2020,28-May-20,13 / 14,-5,-25,-30
Analyst_4716043,BBWI,Q1 2020,20-May-20,12/15,-6,-9,-15
Analyst_4716043,TGT,Q1 2020,20-May-20,43 / 43,-18,-8,-26
Analyst_4716043,WMT,Q1 2021,19-May-20,79 / 83,-7,-6,-13
Analyst_4716043,KSS,Q1 2020,19-May-20,17 / 17,-6,-11,-17
Analyst_4716043,PYPL,Q1 2020,6-May-20,118 / 128,-21,17,-4
Analyst_4716043,ITW,Q1 2020,5-May-20,10/11,-7,-14,-21
Analyst_4716043,MMP,Q1 2020,1-May-20,10/10,-8,-3,-11
Analyst_4716043,V,Q2 2020,30-Apr-20,17 / 150,25,13,38
Analyst_4716043,CMCSA,Q1 2020,30-Apr-20,35 / 36,-25,-8,-33
Analyst_4716043,TAP,Q1 2020,30-Apr-20,30 / 30,-25,-5,-30
Analyst_4716043,VZ,Q1 2020,24-Apr-20,40 / 46,-25,14,-11
Analyst_4716043,TXT,Q4 2020,27-Jan-21,5/6,-4,-4,-8
Analyst_4716043,GME,Q3 2021,8-Dec-21,30 / 68,-3,12,9
Analyst_4716043,KR,Q3 2021,2-Dec-21,6/12,-5,17,12
Analyst_4716043,DE,Q4 2021,24-Nov-21,8/29,18,-3,15
Analyst_4716043,HPQ,Q4 2021,23-Nov-21,16 / 26,9,9,18
Analyst_4716043,DLTR,Q3 2021,23-Nov-21,8/16,-2,-2,-4
Analyst_4716043,AEO,Q3 2021,23-Nov-21,7/14,11,7,18
Analyst_4716043,KMDA,Q3 2021,22-Nov-21,6/6,-4,-3,-7
Analyst_4716043,BABA,Q2 2022,18-Nov-21,99 / 161,-4,-2,-6
Analyst_4716043,KSS,Q3 2021,18-Nov-21,15 / 16,-4,-5,-9
Analyst_4716043,M,Q3 2021,18-Nov-21,9/21,7,16,23
Analyst_4716043,NVDA,Q3 2022,17-Nov-21,202 / 212,-23,-7,-30
Analyst_4716043,CSCO,Q1 2022,17-Nov-21,3/1,25,-2,23
Analyst_4716043,BBWI,Q3 2021,17-Nov-21,14 / 17,9,-2,7
Analyst_4716043,TGT,Q3 2021,17-Nov-21,30 / 38,9,-4,5
Analyst_4716043,LOW,Q3 2021,17-Nov-21,21 / 26,8,-6,2
Analyst_4716043,WMT,Q3 2022,16-Nov-21,26 / 54,13,7,20
Analyst_4716043,DIS,Q4 2021,10-Nov-21,73 / 96,-4,-4,-8
Analyst_4716043,DDD,Q3 2021,8-Nov-21,20 / 30,8,10,18
Analyst_4716043,VTRS,Q3 2021,8-Nov-21,12/14,8,-6,2
Analyst_4716043,BRK-B,Q3 2021,6-Nov-21,9/16,-2,-4,-6
Analyst_4716043,ENB,Q3 2021,5-Nov-21,2/2,-4,-10,-14
Analyst_4716043,PNW,Q3 2021,5-Nov-21,5/5,8,8,16
Analyst_4716043,BGS,Q3 2021,4-Nov-21,6/8,-2,-2,-4
Analyst_4716043,OXY,Q3 2021,4-Nov-21,7/15,14,8,22
Analyst_4716043,HHC,Q3 2021,4-Nov-21,4/4,-5,8,3
Analyst_4716043,ATUS,Q3 2021,4-Nov-21,4/5,10,8,18
Analyst_9457450,RKT,Q3 2021,4-Nov-21,7/12,15,15,30
Analyst_9457450,BCE,Q3 2021,4-Nov-21,3/3,-10,-5,-15
CashProphet,W,Q3 2021,4-Nov-21,3/15,24,-2,22
Drogness,FIS,Q3 2021,4-Nov-21,1/12,17,-1,16
Drogness,VIAC,Q3 2021,4-Nov-21,11/24,-1,18,17
Drogness,MET,Q3 2021,3-Nov-21,1/9,5,24,29
Drogness,QCOM,Q4 2021,3-Nov-21,61 / 64,-10,-15,-25
Drogness,FOXA,Q1 2022,3-Nov-21,10/15,7,9,16
Drogness,RGLD,Q1 2022,3-Nov-21,2/4,10,10,20
Drogness,CVE,Q3 2021,3-Nov-21,4/4,-6,8,2
Drogness,PBI,Q3 2021,3-Nov-21,1/5,25,-4,21
Drogness,LL,Q3 2021,3-Nov-21,4/6,-5,-2,-7
Drogness,CVS,Q3 2021,3-Nov-21,9/1,19,7,26
Drogness,DHT,Q3 2021,2-Nov-21,6/6,-8,-4,-12
Drogness,HLF,Q3 2021,2-Nov-21,7/7,10,-14,-4
Drogness,UNM,Q3 2021,2-Nov-21,1/8,-3,16,13
Drogness,AMGN,Q3 2021,2-Nov-21,8/28,10,19,29
Drogness,PRU,Q3 2021,2-Nov-21,3/5,7,10,17
Drogness,KKR,Q3 2021,2-Nov-21,7/7,6,-4,2
Drogness,PFE,Q3 2021,2-Nov-21,23 / 42,9,13,22
Drogness,COP,Q3 2021,2-Nov-21,7/18,16,10,26
Drogness,MMP,Q3 2021,2-Nov-21,3/6,9,-2,7
Drogness,BHC,Q3 2021,2-Nov-21,6/11,9,-2,7
Drogness,DD,Q3 2021,2-Nov-21,6/6,-25,-25,-50
Drogness,YETI,Q3 2021,11-Nov-21,6/16,17,-1,16
Drogness,PYPL,Q3 2021,8-Nov-21,50 / 111,-7,19,12
Drogness,OXY,Q3 2021,4-Nov-21,9/15,13,7,20
Drogness,EA,Q2 2022,3-Nov-21,1/28,22,16,38
Drogness,AMGN,Q3 2021,2-Nov-21,10/28,10,17,27
Drogness,AAPL,Q4 2021,28-Oct-21,85 / 324,-1,-1,-2
Drogness,FTCH,Q3 2021,18-Nov-21,5/10,18,-5,13
Drogness,PYPL,Q3 2021,8-Nov-21,82 / 111,-5,-3,-8
Drogness,PINS,Q3 2021,4-Nov-21,23 / 37,8,-1,7
Drogness,UBER,Q3 2021,4-Nov-21,18 / 42,-3,10,7
Drogness,OXY,Q3 2021,4-Nov-21,6/15,13,11,24
Drogness,XOM,Q3 2021,29-Oct-21,36 / 43,-4,-8,-12
Drogness,AMZN,Q3 2021,28-Oct-21,101 / 210,-2,-3,-5
Drogness,AAPL,Q4 2021,28-Oct-21,104 / 324,-1,-2,-3
Drogness,INTC,Q3 2021,21-Oct-21,74 / 120,9,-3,6
Drogness,NFLX,Q3 2021,19-Oct-21,79 / 144,12,-7,5
Drogness,BAC,Q3 2021,14-Oct-21,26 / 53,7,13,20
Drogness,NKE,Q1 2022,23-Sep-21,51 / 70,-4,-3,-7
Drogness,ADBE,Q3 2021,21-Sep-21,76 / 81,-7,-20,-27
Drogness,LULU,Q2 2021,8-Sep-21,17 / 68,11,14,25
Drogness,GME,Q2 2021,8-Sep-21,31 / 43,-5,-2,-7
Drogness,GPS,Q2 2021,26-Aug-21,6/9,19,-5,14
Drogness,M,Q2 2021,19-Aug-21,10/16,9,9,18
Drogness,TGT,Q2 2021,18-Aug-21,2/21,24,23,47
Drogness,RKT,Q2 2021,12-Aug-21,7/15,-2,-1,-3
Drogness,PLTR,Q2 2021,12-Aug-21,42 / 81,-4,13,9
Drogness,AMC,Q2 2021,9-Aug-21,3/1,13,13,26
Drogness,BRK-B,Q2 2021,7-Aug-21,19 / 38,10,8,18
Drogness,DBX,Q2 2021,5-Aug-21,14 / 23,7,12,19
Drogness,UBER,Q2 2021,4-Aug-21,21 / 35,8,-3,5
Analyst_3993648,ROKU,Q2 2021,4-Aug-21,27 / 54,8,19,27
Analyst_3993648,MGI,Q2 2021,30-Jul-21,3/9,-4,18,14
Analyst_3993648,PINS,Q2 2021,29-Jul-21,26 / 39,8,10,18
Analyst_3993648,UNH,Q2 2021,15-Jul-21,9/1,15,15,30
Analyst_3993648,MU,Q3 2021,30-Jun-21,8 / 106,16,23,39
Analyst_3993648,PLUG,Q1 2021,22-Jun-21,30 / 40,-6,-3,-9
Analyst_3993648,DELL,Q1 2022,27-May-21,8/12,10,9,19
WonterC,BABA,Q4 2021,13-May-21,94 / 138,-2,-2,-4
WonterC,SQ,Q1 2021,6-May-21,57 / 141,9,9,18
WonterC,ROKU,Q1 2021,6-May-21,19 / 47,11,10,21
WonterC,VIAC,Q1 2021,6-May-21,3/1,10,24,34
WonterC,SU,Q1 2021,3-May-21,3/16,25,-1,24
WonterC,XOM,Q1 2021,30-Apr-21,15 / 43,18,14,32
WonterC,GT,Q1 2021,30-Apr-21,7/15,10,11,21
WonterC,PSX,Q1 2021,30-Apr-21,6/9,16,8,24
WonterC,TSLA,Q1 2021,26-Apr-21,85 / 382,17,-1,16
WonterC,SNAP,Q1 2021,22-Apr-21,30 / 60,8,10,18
WonterC,BX,Q1 2021,22-Apr-21,10/15,10,6,16
WonterC,UNH,Q1 2021,15-Apr-21,3/1,10,17,27
WonterC,BAC,Q1 2021,15-Apr-21,19 / 60,11,10,21
WonterC,F,Q4 2020,4-Feb-21,36 / 44,7,-2,5
WonterC,NYT,Q4 2020,4-Feb-21,3/15,25,10,35
WonterC,NIO,Q3 2020,17-Nov-20,6/1,14,24,38
WonterC,QCOM,Q4 2020,4-Nov-20,29 / 72,10,9,19
WonterC,TEAM,Q1 2021,29-Oct-20,28 / 41,6,8,14
WonterC,AMZN,Q3 2020,29-Oct-20,45 / 282,11,19,30
WonterC,MRVL,Q3 2022,2-Dec-21,12/23,9,13,22
WonterC,CRWD,Q3 2022,1-Dec-21,13 / 60,10,22,32
WonterC,BBY,Q3 2022,23-Nov-21,6/19,-4,19,15
WonterC,ZM,Q3 2022,22-Nov-21,28 / 57,-4,20,16
WonterC,NVDA,Q3 2022,17-Nov-21,115 / 212,-3,24,21
WonterC,OXY,Q3 2021,4-Nov-21,10/15,12,7,19
WonterC,X,Q3 2021,28-Oct-21,9/15,-2,25,23
WonterC,AMD,Q3 2021,26-Oct-21,21 / 179,15,25,40
WonterC,CLF,Q3 2021,22-Oct-21,4/23,21,16,37
WonterC,CMG,Q3 2021,21-Oct-21,19 / 39,22,-2,20
WonterC,NFLX,Q3 2021,19-Oct-21,63 / 144,9,-2,7
WonterC,GS,Q3 2021,15-Oct-21,41 / 53,12,-5,7
WonterC,WFC,Q3 2021,14-Oct-21,5/26,16,14,30
WonterC,BAC,Q3 2021,14-Oct-21,20 / 53,9,13,22
WonterC,JPM,Q3 2021,13-Oct-21,10/1,12,20,32
WonterC,MU,Q4 2021,28-Sep-21,73 / 88,-5,-1,-6
WonterC,DOCU,Q2 2022,2-Sep-21,37 / 56,-9,18,9
WonterC,AVGO,Q3 2021,2-Sep-21,25 / 43,21,-6,15
WonterC,CHWY,Q2 2021,1-Sep-21,16 / 20,-7,-2,-9
WonterC,CRWD,Q2 2022,31-Aug-21,34 / 70,-4,23,19
WonterC,ZM,Q2 2022,30-Aug-21,18 / 83,21,18,39
WonterC,NVDA,Q2 2022,18-Aug-21,50 / 157,20,17,37
WonterC,TTD,Q2 2021,9-Aug-21,22 / 36,-5,24,19
WonterC,ROKU,Q2 2021,4-Aug-21,38 / 54,16,-4,12
WonterC,F,Q2 2021,28-Jul-21,26 / 38,12,-3,9
WonterC,MSFT,Q4 2021,27-Jul-21,117 / 184,9,9,18
WonterC,V,Q3 2021,27-Jul-21,7/1,22,12,34
WonterC,AAPL,Q3 2021,27-Jul-21,49 / 348,18,17,35
WonterC,AMD,Q2 2021,27-Jul-21,164 / 202,17,-25,-8
WonterC,TSLA,Q2 2021,26-Jul-21,26 / 315,10,22,32
WonterC,NFLX,Q2 2021,20-Jul-21,103 / 140,-3,-5,-8
WonterC,IBM,Q2 2021,19-Jul-21,42 / 63,-2,8,6
Aldin87,MU,Q3 2021,30-Jun-21,17 / 106,24,13,37
Analyst_5178017,CRWD,Q1 2022,3-Jun-21,57 / 78,-11,16,5
Analyst_5178017,UAA,Q1 2021,4-May-21,17 / 36,10,11,21
Analyst_5178017,MU,Q2 2021,31-Mar-21,14 / 109,21,22,43
Analyst_5178017,CRWD,Q4 2021,16-Mar-21,37 / 72,8,15,23
Analyst_5178017,BHC,Q4 2020,24-Feb-21,5/13,10,11,21
Analyst_5178017,OXY,Q4 2020,22-Feb-21,16 / 23,-3,-3,-6
Analyst_5178017,TWTR,Q3 2020,29-Oct-20,73 / 111,9,-4,5
Analyst_5178017,MU,Q4 2020,29-Sep-20,7 / 109,23,23,46
Analyst_5178017,TEVA,Q1 2020,7-May-20,9/1,13,15,28
Analyst_5178017,MED,Q1 2020,5-May-20,6/9,11,11,22
Analyst_5178017,ZM,Q4 2020,4-Mar-20,31 / 62,10,9,19
Analyst_5178017,OXY,Q4 2019,27-Feb-20,6/23,-2,13,11
Analyst_5178017,CRM,Q4 2020,25-Feb-20,57 / 116,11,11,22
Analyst_5178017,EBAY,Q2 2019,17-Jul-19,41 / 104,9,22,31
Analyst_5178017,MU,Q3 2019,25-Jun-19,13 / 246,17,24,41
Analyst_5178017,AMAT,Q2 2019,16-May-19,2/1,25,20,45
Analyst_5178017,FSLR,Q1 2019,2-May-19,58 / 76,-4,-3,-7
Analyst_5178017,NOG,Q3 2021,5-Nov-21,4/8,-2,,-2
Analyst_5178017,EOG,Q3 2021,4-Nov-21,9/11,-2,,-2
Analyst_5178017,OXY,Q3 2021,4-Nov-21,12/15,-3,,-3
Analyst_5178017,MUR,Q3 2021,4-Nov-21,4/4,-5,,-5
Analyst_5178017,PDCE,Q3 2021,3-Nov-21,5/7,-4,,-4
Analyst_5178017,SWN,Q3 2021,3-Nov-21,8/10,-6,,-6
Analyst_5178017,CLR,Q3 2021,3-Nov-21,1/10,-1,,-1
Analyst_5178017,APA,Q3 2021,3-Nov-21,6/17,23,,23
Analyst_5178017,CPE,Q3 2021,3-Nov-21,2/5,16,,16
Analyst_5178017,PXD,Q3 2021,3-Nov-21,5/12,15,,15
Analyst_5178017,MRO,Q3 2021,3-Nov-21,14 / 18,11,,11
Analyst_5178017,CDEV,Q3 2021,3-Nov-21,4/6,-4,,-4
Analyst_5178017,OVV,Q3 2021,2-Nov-21,2/6,-1,,-1
Analyst_5178017,DVN,Q3 2021,2-Nov-21,11/23,-2,,-2
Analyst_5178017,CRK,Q3 2021,2-Nov-21,6/8,-3,,-3
Analyst_5178017,COP,Q3 2021,2-Nov-21,13 / 18,13,,13
Analyst_5178017,FANG,Q3 2021,1-Nov-21,12/18,-2,,-2
Analyst_5178017,XOM,Q3 2021,29-Oct-21,25 / 43,-1,,-1
Analyst_5178017,CVX,Q3 2021,29-Oct-21,22 / 31,-4,,-4
Analyst_5178017,SM,Q3 2021,28-Oct-21,14 / 15,-7,,-7
Analyst_5178017,CNX,Q3 2021,28-Oct-21,12/15,-3,,-3
Analyst_5178017,AR,Q3 2021,27-Oct-21,1/9,16,,16
Analyst_5178017,EQT,Q3 2021,27-Oct-21,6/9,9,,9
Analyst_5178017,RRC,Q3 2021,26-Oct-21,11/20,-2,,-2
Analyst_5178017,MTDR,Q3 2021,26-Oct-21,5/6,11,,11
Analyst_5178017,NOG,Q2 2021,5-Aug-21,3/8,-3,,-3
Analyst_5178017,MUR,Q2 2021,5-Aug-21,4/4,-4,,-4
Analyst_5178017,XEC,Q2 2021,5-Aug-21,7/12,-3,,-3
Analyst_5178017,EOG,Q2 2021,4-Aug-21,9/14,18,,18
Analyst_5178017,APA,Q2 2021,4-Aug-21,13 / 18,-4,,-4
Analyst_5178017,PDCE,Q2 2021,4-Aug-21,6/9,-4,,-4
Analyst_5178017,MRO,Q2 2021,4-Aug-21,6/17,22,,22
Analyst_5178017,OXY,Q2 2021,3-Aug-21,11/15,-4,,-4
Analyst_5178017,CPE,Q2 2021,3-Aug-21,4/6,-1,,-1
Analyst_8096201,DVN,Q2 2021,3-Aug-21,12/23,-2,,-2
Suntrust_90,CRK,Q2 2021,3-Aug-21,6/7,-4,,-4
Suntrust_90,CDEV,Q2 2021,3-Aug-21,5/6,8,,8
Suntrust_90,COP,Q2 2021,3-Aug-21,7/15,24,,24
Suntrust_90,PXD,Q2 2021,2-Aug-21,14 / 17,-2,,-2
Suntrust_90,FANG,Q2 2021,2-Aug-21,13 / 16,-6,,-6
Suntrust_90,CLR,Q2 2021,2-Aug-21,8/10,-3,,-3
Suntrust_90,CVX,Q2 2021,30-Jul-21,23 / 28,-10,,-10
Suntrust_90,XOM,Q2 2021,30-Jul-21,18 / 45,24,,24
Suntrust_90,SM,Q2 2021,29-Jul-21,11/12,-10,,-10
Suntrust_90,SWN,Q2 2021,29-Jul-21,6/9,-4,,-4
Suntrust_90,CNX,Q2 2021,29-Jul-21,3/14,16,,16
Suntrust_90,EQT,Q2 2021,28-Jul-21,1/6,20,,20
Suntrust_90,AR,Q2 2021,28-Jul-21,3/11,15,,15
Suntrust_90,OVV,Q2 2021,27-Jul-21,2/7,-2,,-2
Suntrust_90,MTDR,Q2 2021,27-Jul-21,6/7,-3,,-3
Suntrust_90,OXY,Q3 2021,4-Nov-21,14 / 15,-13,6,-7
Suntrust_90,NOG,Q3 2021,5-Nov-21,8/8,-25,,-25
Suntrust_90,EOG,Q3 2021,4-Nov-21,10/11,-25,,-25
Suntrust_90,OXY,Q3 2021,4-Nov-21,15 / 15,-25,,-25
Suntrust_90,CLR,Q3 2021,3-Nov-21,10/10,-25,,-25
Suntrust_90,APA,Q3 2021,3-Nov-21,17 / 17,-25,,-25
Suntrust_90,CPE,Q3 2021,3-Nov-21,5/5,-23,,-23
Suntrust_90,PXD,Q3 2021,3-Nov-21,12/12,-25,,-25
Suntrust_90,MRO,Q3 2021,3-Nov-21,17 / 18,-25,,-25
Suntrust_90,CDEV,Q3 2021,3-Nov-21,5/6,-11,,-11
Suntrust_90,OVV,Q3 2021,2-Nov-21,6/6,-25,,-25
Suntrust_90,DVN,Q3 2021,2-Nov-21,22 / 23,-19,,-19
Suntrust_90,FANG,Q3 2021,1-Nov-21,17 / 18,-25,,-25
Suntrust_90,SM,Q3 2021,28-Oct-21,13 / 15,-7,,-7
Suntrust_90,CNX,Q3 2021,28-Oct-21,15 / 15,-6,,-6
Suntrust_90,AR,Q3 2021,27-Oct-21,5/9,-3,,-3
Suntrust_90,RRC,Q3 2021,26-Oct-21,20 / 20,-25,,-25
Suntrust_90,MTDR,Q3 2021,26-Oct-21,6/6,-23,,-23
Suntrust_90,NOG,Q2 2021,5-Aug-21,7/8,-9,,-9
Suntrust_90,XEC,Q2 2021,5-Aug-21,12/12,-25,,-25
Suntrust_90,EOG,Q2 2021,4-Aug-21,13 / 14,-25,,-25
Suntrust_90,APA,Q2 2021,4-Aug-21,17 / 18,-25,,-25
Suntrust_90,PDCE,Q2 2021,4-Aug-21,7/9,-6,,-6
Suntrust_90,MRO,Q2 2021,4-Aug-21,15 / 17,-25,,-25
Suntrust_90,OXY,Q2 2021,3-Aug-21,13 / 15,-11,,-11
Suntrust_90,CPE,Q2 2021,3-Aug-21,5/6,-21,,-21
Suntrust_90,DVN,Q2 2021,3-Aug-21,22 / 23,-25,,-25
Suntrust_90,CDEV,Q2 2021,3-Aug-21,1/6,25,,25
Suntrust_90,PXD,Q2 2021,2-Aug-21,15 / 17,-25,,-25
Suntrust_90,FANG,Q2 2021,2-Aug-21,15 / 16,-25,,-25
Suntrust_90,CLR,Q2 2021,2-Aug-21,10/10,-16,,-16
Suntrust_90,SM,Q2 2021,29-Jul-21,12/12,-10,,-10
Suntrust_90,CNX,Q2 2021,29-Jul-21,14 / 14,-11,,-11
Suntrust_90,AR,Q2 2021,28-Jul-21,8/11,-6,,-6
Suntrust_90,OVV,Q2 2021,27-Jul-21,7/7,-25,,-25
Suntrust_90,MTDR,Q2 2021,27-Jul-21,7/7,-18,,-18
Analyst_3428073,RRC,Q2 2021,26-Jul-21,20 / 20,-25,,-25
Analyst_3428073,OXY,Q1 2021,10-May-21,15 / 15,-10,,-10
Suntrust_11,NOG,Q1 2021,7-May-21,5/7,-5,,-5
Suntrust_11,EOG,Q1 2021,6-May-21,9/10,-25,,-25
Suntrust_11,MRO,Q1 2021,5-May-21,18 / 20,-25,,-25
Suntrust_11,PDCE,Q1 2021,5-May-21,6/10,-4,,-4
Suntrust_11,APA,Q1 2021,5-May-21,12/12,-23,,-23
Suntrust_11,CPE,Q1 2021,5-May-21,5/6,-10,,-10
Suntrust_11,XEC,Q1 2021,5-May-21,17 / 17,-25,,-25
Suntrust_11,DVN,Q1 2021,4-May-21,46 / 47,-25,,-25
Suntrust_11,PXD,Q1 2021,4-May-21,20 / 20,-25,,-25
Suntrust_11,CDEV,Q1 2021,4-May-21,8/9,-11,,-11
Suntrust_11,FANG,Q1 2021,3-May-21,12/13,-14,,-14
Suntrust_11,SM,Q1 2021,29-Apr-21,11/11,-17,,-17
Suntrust_11,CNX,Q1 2021,29-Apr-21,15 / 15,-25,,-25
Suntrust_11,OXY,Q2 2021,3-Aug-21,10/15,23,-25,-2
Suntrust_11,GME,Q3 2021,8-Dec-21,29 / 68,-3,13,10
Suntrust_11,CPB,Q1 2022,8-Dec-21,10/11,7,-6,1
Suntrust_11,THO,Q1 2022,8-Dec-21,6/17,12,11,23
Suntrust_11,PLAB,Q4 2021,8-Dec-21,4/10,13,9,22
Suntrust_11,CASY,Q2 2022,7-Dec-21,9/9,-3,5,2
Suntrust_11,AVAV,Q2 2022,7-Dec-21,7/9,7,-2,5
Suntrust_11,AZO,Q1 2022,7-Dec-21,2/16,23,22,45
Suntrust_11,COUP,Q3 2022,6-Dec-21,12/30,12,17,29
Suntrust_11,HIBB,Q3 2022,3-Dec-21,6/15,-1,16,15
Suntrust_11,OOMA,Q3 2022,2-Dec-21,1/6,25,9,34
Suntrust_11,VRNT,Q3 2022,2-Dec-21,5/8,9,7,16
Suntrust_11,SWBI,Q2 2022,2-Dec-21,10/16,-4,-3,-7
Suntrust_11,OLLI,Q3 2021,2-Dec-21,1/11,15,11,26
Suntrust_11,DG,Q3 2021,2-Dec-21,4/20,14,19,33
